customer_id,age,gender,city,signup_date,last_active_date,plan_type,monthly_fee,tenure_months,support_tickets,avg_session_time,discount_percent,marketing_channel,churned,total_revenue
12018,20,Female,,10/5/2022,12/1/2022,Standard,501,11,3,34.87,,Referral,No,5460.9
12019,31,Male,Mumbai,11/25/2021,12/17/2022,Standard,419,2,0,16.9,20,Organic,No,754.2
12020,33,Other,Hyderabad,5/2/2021,11/12/2022,Basic,688,34,5,64.04,10,Ads,No,23323.2
12021,27,Female,Delhi,2/10/2021,10/5/2022,Basic,533,17,3,13.02,,Referral,No,8981.05
12022,46,Other,Mumbai,6/16/2021,12/2/2022,Basic,901,14,1,30.69,15,Ads,Yes,12478.85
12023,27,Female,Mumbai,10/4/2022,4/30/2023,Basic,1011,25,3,,20,Referral,No,25072.8
12024,29,Male,Hyderabad,1/23/2021,6/20/2022,Premium,1281,27,0,59.5,20,Organic,No,34330.8
12025,47,Male,Delhi,10/6/2021,12/13/2021,Basic,1156,8,4,70.02,5,Email,No,9190.2
12026,58,Male,Pune,2/2/2023,6/25/2023,Standard,375,17,2,86.15,0,Referral,Yes,6375
12027,18,Male,Hyderabad,4/14/2022,3/27/2022,Standard,948,5,0,10.43,10,Ads,No,4645.2
12028,22,Female,Chennai,2/4/2022,8/24/2023,Standard,949,12,0,14.27,5,Ads,No,11340.55
12029,37,Male,Mumbai,1/9/2021,11/29/2022,Standard,795,18,1,12,0,Ads,No,14310
12030,25,Male,Hyderabad,1/13/2021,5/28/2023,Basic,1129,26,1,53.66,5,Organic,No,29297.55
12031,60,Male,Mumbai,3/30/2023,6/1/2023,Standard,782,31,1,9.81,20,Organic,No,24085.6
12032,29,Female,Delhi,4/12/2023,9/6/2023,Basic,1383,6,0,90.8,20,Email,Yes,8021.4
12033,18,Male,Bangalore,2/21/2021,1/23/2023,Premium,1290,15,2,30.65,15,Ads,No,19156.5
12034,37,Male,Hyderabad,7/28/2021,4/4/2022,Standard,918,26,3,113.01,10,Email,No,23776.2
12035,45,Male,Pune,7/4/2022,2/7/2022,Premium,849,12,2,60.94,10,Ads,No,10103.1
12036,60,Female,Hyderabad,9/4/2022,6/8/2021,Basic,945,14,1,56.33,10,Referral,No,13135.5
12037,54,Female,Mumbai,12/6/2022,7/8/2023,Basic,801,1,3,94.76,5,Referral,No,760.95
12038,64,Male,Delhi,2/6/2022,10/23/2023,Basic,1456,17,1,87.01,5,Referral,No,24679.2
12039,54,Male,Chennai,7/10/2021,12/25/2021,Basic,1145,33,5,74.84,10,Ads,No,37670.5
12040,29,Male,Pune,2/20/2021,10/9/2021,Basic,352,29,2,112.54,15,Referral,No,10155.2
12041,,Male,Delhi,1/28/2022,6/6/2023,Standard,749,31,2,53.56,0,Ads,Yes,23219
12042,61,Female,Hyderabad,10/15/2022,5/10/2023,Basic,361,8,4,97.98,5,Email,No,2869.95
12043,45,Female,Chennai,11/11/2022,3/16/2023,Standard,1346,30,1,48.71,10,Organic,No,40245.4
12044,64,Male,Delhi,4/3/2023,7/4/2023,Premium,343,13,0,101.41,20,Referral,No,4390.4
12045,32,Female,Bangalore,9/13/2022,1/29/2023,Standard,1119,16,3,34.84,5,Ads,No,17848.05
12046,23,Male,Pune,12/20/2022,6/26/2021,Basic,958,2,1,38.27,0,Ads,No,1916
12047,61,Female,Mumbai,10/27/2021,2/13/2023,Basic,1027,18,1,82.95,5,Email,No,18434.65
12048,37,Female,Delhi,9/14/2022,8/28/2022,Standard,1151,35,4,29.46,0,Email,No,40285
12049,31,Male,Delhi,7/15/2021,2/25/2023,Basic,346,19,2,31.35,0,Organic,No,6574
12050,19,Female,Bangalore,2/21/2022,12/3/2021,Standard,1119,13,1,40.11,5,Email,Yes,14491.05
12051,26,Male,Hyderabad,10/26/2022,9/27/2022,Basic,1347,4,3,83.08,0,Organic,No,5388
12052,54,Male,Pune,2/24/2022,4/11/2023,Premium,388,19,1,107.28,5,Organic,No,7352.6
12053,,Male,Pune,1/25/2023,7/21/2021,Standard,1497,25,3,82.58,5,Email,Yes,37350.15
12054,43,Male,Mumbai,10/2/2022,11/8/2023,Standard,1442,31,4,100.2,15,Organic,No,44485.7
12055,46,Female,Delhi,9/9/2022,6/5/2021,Basic,1034,4,4,67.51,20,Referral,No,3929.2
12056,18,Female,Chennai,6/6/2022,1/10/2023,Basic,477,7,1,12.93,0,Organic,No,3339
12057,52,Female,Delhi,12/22/2021,11/7/2021,Standard,1318,16,4,16.55,5,Ads,No,21022.1
12058,23,Female,Mumbai,5/28/2021,12/25/2021,Standard,1382,5,0,68.76,0,Ads,Yes,6910
12059,54,Female,,12/31/2021,2/12/2022,Basic,1200,23,0,42.7,,Ads,No,27540
12060,22,Male,Bangalore,12/30/2021,12/22/2021,Basic,737,32,0,30.37,5,Email,Yes,23547.15
12061,50,Female,Delhi,10/14/2022,7/7/2023,Basic,725,24,1,58.62,5,Ads,No,17363.75
12062,31,Male,Delhi,12/3/2022,6/11/2021,Standard,1267,25,4,81.65,20,Email,No,31421.6
12063,29,Female,Chennai,2/6/2022,6/8/2021,Basic,785,28,1,49.27,0,Ads,No,21980
12064,59,Female,Bangalore,8/29/2022,7/14/2022,Standard,759,19,2,97.29,20,Organic,No,14269.2
12065,37,Male,Bangalore,5/7/2022,7/2/2021,Standard,1220,7,1,89.93,20,Email,No,8296
12066,41,Female,Delhi,8/17/2021,11/22/2022,Standard,1425,17,5,89.52,20,Ads,No,23940
12067,60,Female,Pune,7/29/2022,5/19/2023,Premium,1338,2,1,118.3,20,Organic,Yes,2408.4
12068,51,Female,Chennai,5/2/2023,6/22/2022,Premium,1047,16,1,38.95,15,Email,Yes,16594.95
12069,42,Male,Delhi,6/21/2022,1/14/2022,Standard,350,18,2,79.14,0,Organic,No,6300
12070,,Male,Delhi,9/25/2021,3/2/2023,Basic,608,1,2,103.38,0,Organic,No,608
12071,56,Male,Mumbai,2/9/2022,7/7/2023,Basic,1357,3,2,,5,Organic,Yes,4003.15
12072,48,Male,Mumbai,3/4/2023,9/18/2022,Standard,1304,21,2,95.79,0,Email,No,27384
12073,64,Male,Pune,1/11/2021,5/25/2023,Standard,934,30,1,52.66,20,Email,No,27833.2
12074,60,Female,Chennai,11/16/2021,6/21/2023,Standard,504,11,2,72.91,10,Referral,No,5493.6
12075,40,Male,Hyderabad,12/14/2022,12/24/2021,Basic,1039,22,4,11.4,0,Referral,No,22858
12076,61,Female,Mumbai,5/6/2021,4/14/2022,Standard,1393,25,4,118.36,10,Referral,Yes,34685.7
12077,55,Female,Hyderabad,11/2/2021,8/4/2023,Basic,832,3,4,97,15,Referral,No,2371.2
12078,37,Female,Bangalore,12/3/2022,6/27/2023,Standard,407,30,4,104.91,5,Email,No,12189.65
12079,40,Male,Mumbai,5/26/2022,12/9/2022,Basic,1175,24,1,84.84,5,Referral,No,28141.25
12080,62,Female,Mumbai,3/30/2021,2/7/2023,Standard,550,23,6,26.4,5,Ads,No,12622.5
12081,33,Female,Chennai,12/21/2021,5/14/2022,Basic,434,8,4,8.57,15,Referral,Yes,3406.9
12082,59,Male,Pune,9/20/2022,8/2/2023,Basic,1413,4,2,104.44,20,Ads,No,5369.4
12083,25,Male,Hyderabad,12/18/2021,1/20/2022,Standard,988,31,1,50.58,10,Ads,Yes,30529.2
12084,38,Female,Mumbai,11/20/2022,5/2/2023,Basic,706,29,1,35.34,0,Organic,No,20474
12085,18,Male,Mumbai,1/14/2021,7/14/2021,Standard,401,13,2,69.59,20,Organic,No,5132.8
12086,25,Male,Chennai,9/14/2021,6/7/2023,Standard,992,9,4,53.4,5,Organic,No,8878.4
12087,46,Male,Chennai,7/28/2021,10/20/2021,Standard,1469,21,2,79.94,5,Referral,No,30775.55
12088,49,Male,Pune,10/8/2021,3/10/2023,Basic,703,3,1,60.64,20,Email,No,1968.4
12089,55,Female,Hyderabad,3/19/2022,11/23/2021,Standard,1113,25,4,85.18,10,Ads,No,27713.7
12090,22,Male,Bangalore,4/20/2023,3/16/2023,Standard,1325,25,1,103.14,20,Email,No,32860
12091,64,Female,Pune,4/17/2023,8/23/2022,Standard,1442,12,3,27.49,15,Email,No,17087.7
12092,39,Female,Bangalore,1/24/2022,1/13/2023,Standard,1154,29,6,42.88,5,Referral,No,33408.3
12093,64,Female,Delhi,9/9/2022,8/21/2021,Basic,1326,11,0,55.23,10,Email,No,14453.4
12094,51,Female,Mumbai,4/28/2022,10/13/2021,Basic,1241,11,3,115.64,0,Email,No,13651
12095,18,Female,Hyderabad,5/27/2021,5/20/2023,Basic,1320,26,3,47.01,5,Organic,No,34254
12096,43,Male,Pune,10/6/2021,10/4/2023,Basic,476,14,2,48.83,20,Organic,No,6568.8
12097,60,Female,Mumbai,6/5/2022,11/24/2021,Basic,1172,16,0,80.15,10,Ads,Yes,18634.8
12098,27,Female,Hyderabad,9/22/2022,6/18/2022,Standard,776,10,4,53.21,5,Ads,No,7721.2
12099,47,Female,Hyderabad,8/29/2022,1/29/2022,Standard,697,31,6,114.39,0,Organic,Yes,21607
12100,35,Female,Hyderabad,3/10/2022,12/19/2022,Basic,519,31,3,107.86,0,Referral,No,16089
12101,34,Male,Mumbai,5/24/2021,10/19/2021,Premium,472,10,3,,20,Referral,No,4625.6
12102,43,Male,Pune,10/16/2021,8/31/2022,Standard,1035,26,1,79.15,15,Ads,No,26754.75
12103,25,Female,Chennai,1/21/2022,8/14/2022,Premium,801,20,1,11.67,20,Organic,No,15859.8
12104,64,Male,Mumbai,1/14/2021,7/26/2021,Standard,1060,9,2,85.01,10,Referral,No,9434
12105,57,Female,Hyderabad,9/14/2021,11/9/2022,Standard,430,15,2,86.33,20,Email,No,6364
12106,29,Male,Pune,12/12/2021,4/28/2023,Basic,1436,9,2,46.31,10,Ads,No,12780.4
12107,44,Male,Delhi,11/29/2022,9/4/2023,Basic,1097,7,2,30.26,15,Ads,Yes,7514.45
12108,25,Male,Bangalore,12/11/2021,7/24/2022,Basic,1098,26,2,110.23,20,Email,No,28328.4
12109,,Male,Hyderabad,2/4/2022,8/27/2021,Standard,1229,24,4,54.07,0,Email,No,29496
12110,63,Female,Delhi,7/26/2021,1/30/2023,Basic,1022,12,2,80.18,10,Ads,No,12161.8
12111,21,Male,Chennai,5/8/2023,3/18/2023,Standard,1343,20,0,8.83,10,Email,No,26725.7
12112,50,Other,Hyderabad,6/21/2021,6/8/2021,Basic,514,14,2,52.62,0,Referral,No,7196
12113,18,Female,Delhi,4/9/2022,9/20/2022,Premium,787,22,2,98.98,20,Ads,No,17156.6
12114,36,Male,Hyderabad,9/27/2021,1/1/2022,Basic,612,16,3,49.57,15,Referral,Yes,9700.2
12115,48,Female,Mumbai,8/9/2021,4/16/2023,Basic,378,29,2,74.36,5,Ads,No,10943.1
12116,33,Female,Pune,6/1/2021,6/5/2023,Basic,479,32,3,29.13,20,Referral,No,15232.2
12117,31,Female,Delhi,9/15/2022,12/4/2022,Basic,1303,19,2,52.9,20,Organic,Yes,24496.4
12118,22,Male,Pune,7/2/2021,10/10/2022,Basic,974,35,4,111.68,10,Referral,Yes,33992.6
12119,58,Female,Mumbai,2/3/2022,4/25/2023,Standard,313,32,1,70.14,10,Email,No,9984.7
12120,43,Female,Mumbai,5/1/2023,10/16/2022,Basic,1158,20,1,108.72,15,Organic,No,22986.3
12121,45,Male,Pune,3/13/2021,7/22/2023,Basic,545,20,1,108.73,15,Ads,No,10818.25
12122,19,Male,Delhi,2/22/2022,4/30/2023,Premium,1337,8,1,113.58,15,Referral,Yes,10495.45
12123,23,Female,Pune,6/17/2023,1/31/2022,Basic,398,35,2,107.97,0,Ads,No,13930
12124,26,Male,Pune,10/10/2021,9/21/2022,Premium,332,13,3,5.38,5,Organic,No,4299.4
12125,50,Female,Bangalore,3/15/2021,4/5/2022,Premium,556,6,7,112.41,5,Email,No,3308.2
12126,58,Male,Delhi,12/21/2021,1/17/2022,Basic,333,16,3,20.81,15,Email,No,5278.05
12127,42,Female,Bangalore,12/28/2022,6/18/2022,Basic,318,5,2,9.59,10,Email,No,1558.2
12128,30,Female,Hyderabad,5/12/2022,11/2/2021,Basic,888,34,2,11.37,5,Ads,No,30147.6
12129,26,Male,Pune,11/24/2021,11/22/2021,Standard,436,6,2,45.13,20,Email,No,2528.8
12130,30,Male,Hyderabad,6/19/2022,9/26/2023,Standard,658,33,1,76.39,0,Email,No,21714
12131,48,Female,Delhi,8/3/2022,9/23/2021,Standard,1053,15,1,51.27,10,Ads,No,15689.7
12132,58,Female,Pune,3/23/2022,6/25/2022,Standard,1439,15,3,7.94,0,Ads,No,21585
12133,28,Female,Hyderabad,1/8/2022,4/7/2022,Basic,703,14,3,59.8,20,Organic,No,9701.4
12134,21,Male,Chennai,12/28/2021,3/27/2022,Premium,549,5,3,55.85,5,Email,Yes,2717.55
12135,51,Male,Mumbai,4/3/2021,6/18/2021,Standard,745,26,2,92.04,0,Organic,No,19370
12136,55,Male,Pune,11/17/2021,7/24/2023,Standard,1253,17,4,37.16,0,Referral,No,21301
12137,63,Female,Mumbai,11/20/2021,6/12/2021,Premium,577,16,2,30.02,0,Referral,No,9232
12138,21,Male,Bangalore,1/19/2022,7/9/2022,Standard,411,35,2,34.43,20,Referral,No,14302.8
12139,55,Male,Hyderabad,7/29/2022,8/22/2023,Basic,1045,23,2,39.93,10,Referral,Yes,23930.5
12140,36,Female,Bangalore,1/6/2023,5/5/2023,Basic,987,13,1,73.9,10,Ads,No,12732.3
12141,23,Female,Pune,1/7/2023,1/18/2022,Standard,691,33,2,59.23,20,Organic,No,22664.8
12142,51,Male,Mumbai,5/31/2023,1/26/2023,Basic,1268,29,0,43.74,0,Organic,Yes,36772
12143,35,Male,Mumbai,12/12/2021,5/31/2023,Premium,442,34,3,48.05,0,Ads,No,15028
12144,30,Female,Hyderabad,4/29/2023,3/5/2022,Basic,1355,34,3,47.66,15,Referral,Yes,45866.75
12145,58,Female,Pune,4/13/2021,5/19/2022,Standard,480,27,3,116.83,5,Organic,No,12936
12146,40,Male,Chennai,8/3/2021,3/30/2022,Standard,878,15,3,31.79,5,Email,Yes,13126.1
12147,36,Female,Chennai,7/11/2021,11/23/2022,Basic,1097,9,1,99.08,10,Ads,No,9763.3
12148,62,Female,Hyderabad,11/3/2022,9/13/2022,Premium,568,26,1,86.44,20,Ads,No,14654.4
12149,28,Male,Pune,6/3/2023,8/22/2023,Premium,852,3,2,5.64,0,Email,No,2556
12150,18,Male,Hyderabad,12/20/2022,8/16/2021,Standard,932,5,2,119.22,5,Referral,Yes,4613.4
12151,41,Female,Pune,2/20/2023,11/3/2022,Basic,574,20,0,91.99,20,Referral,No,11365.2
12152,24,Female,Bangalore,7/13/2021,6/24/2021,Basic,1042,20,0,,20,Organic,No,20631.6
12153,42,Male,Hyderabad,1/15/2022,6/15/2021,Basic,385,5,0,51.61,0,Email,No,1925
12154,38,Female,Pune,2/7/2022,4/7/2023,Basic,1386,10,2,68.85,20,Organic,No,13582.8
12155,32,Female,,10/26/2022,11/7/2022,Standard,703,16,1,34.13,5,Referral,Yes,11212.85
12156,18,Male,Pune,1/19/2023,5/13/2022,Premium,491,25,3,9.08,15,Organic,No,12201.35
12157,29,Female,Pune,8/23/2022,11/19/2021,Standard,1354,25,1,101.14,5,Email,No,33782.3
12158,24,Female,Hyderabad,1/11/2021,10/17/2023,Premium,406,30,2,108.1,15,Email,Yes,12119.1
12159,32,Male,Bangalore,7/6/2021,4/23/2022,Standard,921,14,3,23.68,20,Email,No,12709.8
12160,38,Male,Bangalore,12/27/2022,5/13/2023,Standard,575,22,1,95.51,5,Referral,No,12621.25
12161,36,Male,Bangalore,1/15/2021,9/28/2022,Premium,950,28,4,90.23,,Ads,Yes,26600
12162,46,Female,Bangalore,2/17/2023,10/2/2022,Standard,855,30,1,25.51,20,Ads,Yes,25479
12163,42,Other,Delhi,10/24/2021,9/5/2022,Premium,1405,19,2,53.51,0,Ads,No,26695
12164,50,Male,Hyderabad,2/15/2022,6/13/2022,Basic,1387,20,1,53.62,15,Organic,No,27531.95
12165,49,Female,Mumbai,8/8/2022,1/9/2023,Basic,866,35,4,92.4,10,Email,No,30223.4
12166,52,Female,Hyderabad,2/21/2021,11/11/2021,Premium,885,22,4,101.33,10,Referral,No,19381.5
12167,61,Female,Delhi,10/2/2022,6/7/2022,Standard,1184,15,0,15.9,15,Ads,No,17582.4
12168,55,Male,Bangalore,1/28/2021,12/25/2022,Premium,428,11,3,69.74,10,Ads,No,4665.2
12169,43,Male,Delhi,7/31/2022,7/29/2022,Premium,555,34,1,92.6,20,Organic,No,18759
12170,28,Male,Chennai,1/17/2021,6/27/2023,Basic,1233,24,2,95.41,20,Organic,No,29345.4
12171,52,Female,Chennai,12/17/2021,9/20/2022,Standard,530,6,0,22.02,5,Ads,No,3153.5
12172,25,Male,Hyderabad,3/4/2022,6/17/2022,Basic,1460,17,2,65.43,20,Email,No,24528
12173,63,Female,Hyderabad,10/12/2022,11/2/2021,Standard,1162,28,3,103.62,10,Email,No,32419.8
12174,31,Male,Mumbai,4/11/2023,2/12/2022,Standard,654,31,0,41.63,0,Organic,No,20274
12175,27,Male,Mumbai,8/17/2021,6/26/2023,Basic,445,9,4,53.89,5,Organic,Yes,3982.75
12176,,Female,Chennai,2/5/2023,4/5/2023,Standard,1356,10,0,97.5,0,Email,Yes,13560
12177,63,Female,Bangalore,7/29/2021,8/7/2021,Standard,559,21,6,15.27,10,Organic,No,11683.1
12178,26,Male,Delhi,3/7/2022,5/10/2022,Basic,386,34,4,103.84,0,Organic,No,13124
12179,20,Male,Mumbai,10/21/2021,3/4/2022,Premium,1142,31,7,40.78,,Email,No,35287.8
12180,38,Other,Pune,1/13/2023,4/4/2023,Standard,564,29,0,5.17,20,Email,No,16243.2
12181,43,Male,Mumbai,1/23/2023,6/26/2022,Premium,691,11,2,31.93,5,Referral,Yes,7566.45
12182,25,Male,Bangalore,8/5/2022,8/23/2022,Basic,531,33,0,15.29,15,Organic,Yes,17443.35
12183,19,Female,,4/14/2021,2/14/2022,Basic,1200,1,1,15.62,10,Organic,No,1080
12184,23,Male,Hyderabad,7/23/2021,4/3/2022,Standard,887,21,2,84.68,20,Referral,No,18449.6
12185,,Male,Delhi,2/22/2021,9/25/2023,Basic,746,23,2,29.61,0,Organic,No,17158
12186,46,Male,Bangalore,1/10/2022,9/3/2021,Premium,1452,9,2,112.5,20,Organic,No,12777.6
12187,43,Male,Mumbai,4/22/2023,9/7/2022,Basic,1412,1,1,64.39,0,Ads,No,1412
12188,42,Male,Mumbai,2/23/2021,2/1/2022,Standard,765,21,4,57.91,0,Ads,No,16065
12189,29,Male,Chennai,10/3/2021,6/3/2023,Standard,1233,22,2,54.94,,Ads,Yes,27126
12190,22,Male,Bangalore,12/1/2021,2/25/2023,Basic,1493,4,3,84.65,0,Referral,Yes,5972
12191,51,Male,Pune,1/31/2021,12/4/2021,Basic,427,1,2,,5,Organic,No,405.65
12192,54,Female,Hyderabad,5/15/2021,7/14/2023,Standard,1497,10,3,19.79,0,Referral,No,14970
12193,32,Male,Delhi,2/27/2021,7/25/2023,Standard,1349,15,1,106.22,5,Referral,No,20167.55
12194,61,Male,Pune,4/15/2021,6/8/2022,Basic,872,29,2,54.27,15,Organic,Yes,25157.2
12195,53,Female,Hyderabad,9/23/2021,12/24/2022,Premium,810,5,5,13.51,5,Email,No,4009.5
12196,32,Female,Mumbai,6/6/2022,7/11/2022,Basic,787,29,3,65.88,0,Email,Yes,22823
12197,60,Male,Pune,5/11/2022,7/13/2022,Basic,1190,27,2,79.44,15,Organic,Yes,31951.5
12198,40,Female,Hyderabad,9/10/2021,10/3/2021,Standard,878,25,0,36.69,20,Email,No,21774.4
12199,23,Male,Mumbai,10/22/2021,5/3/2022,Basic,1249,16,1,97.04,5,Ads,No,19921.55
12200,63,Male,Mumbai,10/30/2022,5/7/2022,Premium,705,16,2,82.02,20,Organic,No,11139
12201,61,Female,Mumbai,6/7/2021,12/15/2022,Basic,1349,25,4,79.79,15,Referral,Yes,33522.65
12202,60,Female,,7/3/2022,11/25/2021,Basic,1406,1,1,53.39,5,Ads,No,1335.7
12203,62,Male,Mumbai,9/23/2022,3/13/2023,Basic,663,5,5,115.62,0,Referral,No,3315
12204,38,Male,Chennai,3/8/2021,9/17/2023,Standard,1383,20,3,36.53,5,Email,No,27590.85
12205,40,Female,Pune,1/24/2023,11/17/2021,Standard,850,5,2,71.44,0,Organic,No,4250
12206,60,Male,Hyderabad,10/26/2021,7/9/2021,Standard,591,29,5,40.54,10,Ads,No,17079.9
12207,33,Female,Chennai,4/8/2022,8/8/2021,Basic,1088,34,3,90.65,5,Organic,Yes,36937.6
12208,64,Male,Chennai,12/26/2022,1/22/2022,Basic,1115,18,1,10.5,5,Ads,Yes,20014.25
12209,32,Female,Bangalore,3/31/2023,12/12/2022,Premium,490,2,2,10.28,,Ads,No,882
12210,42,Female,Bangalore,4/11/2021,6/16/2022,Basic,760,16,3,98.25,20,Ads,No,12008
12211,53,Female,Bangalore,2/25/2021,7/27/2021,Premium,963,29,0,54.94,15,Organic,No,27782.55
12212,28,Female,Delhi,11/28/2021,3/4/2022,Basic,532,33,2,44.24,0,Ads,No,17556
12213,32,Female,Bangalore,4/16/2023,9/28/2023,Premium,773,16,3,74.87,20,Ads,Yes,12213.4
12214,21,Male,Hyderabad,1/21/2023,9/7/2021,Basic,957,35,2,85.72,15,Organic,No,33351.45
12215,38,Male,Chennai,1/28/2022,11/9/2022,Standard,570,17,0,,0,Referral,No,9690
12216,30,Male,Hyderabad,1/13/2023,4/21/2022,Basic,1457,4,1,26.32,0,Email,Yes,5828
12217,39,Female,Pune,5/24/2023,9/4/2022,Basic,470,4,1,115.19,0,Organic,No,1880
12218,36,Female,Bangalore,1/16/2022,11/26/2021,Basic,327,25,2,72.81,,Organic,Yes,8142.3
12219,51,Male,Delhi,4/2/2021,9/22/2023,Basic,435,33,2,49.86,0,Ads,No,14355
12220,,Male,Pune,3/2/2023,12/26/2022,Basic,1224,14,3,97.17,15,Organic,No,16952.4
12221,21,Male,Delhi,3/23/2022,9/27/2021,Standard,704,24,4,65.39,0,Organic,Yes,16896
12222,63,Female,Pune,4/19/2021,9/12/2022,Standard,1276,11,2,32.79,0,Email,No,14036
12223,44,Male,Chennai,11/13/2021,12/1/2022,Standard,1187,25,0,28.77,15,Organic,No,29496.95
12224,46,Female,Hyderabad,6/17/2021,3/8/2023,Standard,1155,28,0,50.64,,Ads,No,32282.25
12225,64,Other,Mumbai,3/23/2023,8/29/2022,Standard,743,7,3,103.89,0,Email,No,5201
12226,45,Male,Hyderabad,3/11/2022,6/26/2021,Basic,733,10,2,12.07,15,Organic,No,7220.05
12227,52,Male,Bangalore,3/18/2022,10/3/2022,Standard,808,31,1,30.13,20,Ads,Yes,24886.4
12228,,Male,Mumbai,8/6/2021,6/8/2021,Basic,333,19,5,107.71,15,Email,No,6277.05
12229,33,Male,Delhi,8/10/2021,10/29/2022,Premium,1325,18,1,19,10,Organic,No,23717.5
12230,59,Male,,11/4/2022,11/15/2022,Basic,661,6,3,,20,Ads,No,3833.8
12231,53,Male,Chennai,6/12/2022,10/27/2021,Basic,905,28,4,29.55,,Email,No,25294.75
12232,47,Female,,10/5/2021,10/1/2022,Standard,1015,7,4,74.67,5,Ads,Yes,7054.25
12233,35,Male,,7/23/2022,6/25/2021,Basic,549,12,6,49.06,15,Email,Yes,6505.65
12234,19,Female,Delhi,7/28/2022,3/17/2023,Premium,446,34,1,16.69,15,Organic,No,15097.1
12235,,Female,Pune,5/25/2023,6/27/2023,Premium,647,25,4,71.98,0,Referral,No,16175
12236,21,Female,Bangalore,4/11/2022,12/7/2022,Basic,698,17,4,83.55,0,Email,No,11866
12237,43,Male,Mumbai,4/19/2023,7/30/2022,Basic,1499,33,1,83.23,10,Organic,No,49317.1
12238,42,Female,Delhi,1/24/2023,3/20/2022,Standard,424,23,1,78.26,0,Email,No,9752
12239,47,Male,Bangalore,8/25/2022,12/2/2021,Standard,1062,9,3,62.53,15,Referral,No,9398.7
12240,28,Female,Mumbai,8/7/2022,12/6/2022,Basic,697,6,7,64.74,15,Ads,No,4077.45
12241,,Female,Delhi,4/18/2023,8/5/2022,Standard,430,2,7,78.1,0,Referral,Yes,860
12242,48,Female,,1/30/2021,1/25/2023,Standard,904,9,1,84.38,10,Referral,Yes,8045.6
12243,61,Male,Delhi,12/25/2021,4/13/2022,Basic,1191,3,2,80.31,15,Ads,No,3394.35
12244,27,Female,Hyderabad,10/15/2021,7/3/2022,Basic,1121,16,3,72.5,10,Referral,Yes,17823.9
12245,56,Male,Delhi,3/27/2021,4/20/2022,Standard,1201,25,2,22.92,15,Organic,No,29844.85
12246,30,Male,Hyderabad,8/22/2021,12/17/2022,Basic,1244,24,4,29.22,10,Email,Yes,29731.6
12247,48,Male,Mumbai,1/17/2023,1/17/2023,Premium,1031,29,3,34.93,10,Referral,Yes,29795.9
12248,24,Male,Delhi,11/9/2021,11/28/2022,Basic,633,26,0,110.76,10,Email,Yes,16394.7
12249,59,Male,Mumbai,12/31/2021,8/15/2021,Standard,1343,35,1,92.33,0,Email,No,47005
12250,59,Female,Mumbai,2/16/2023,10/13/2023,Premium,504,23,1,68.58,5,Ads,No,11566.8
12251,53,Female,Bangalore,3/10/2023,5/10/2023,Premium,1255,4,4,33.99,10,Referral,No,4894.5
12252,37,Male,Mumbai,4/19/2023,9/29/2022,Basic,654,14,5,17.75,10,Ads,No,9090.6
12253,21,Male,Mumbai,9/26/2021,8/7/2023,Basic,1496,7,2,108.36,15,Ads,No,10247.6
12254,24,Male,Delhi,11/29/2022,8/27/2021,Standard,1123,8,2,107.66,5,Email,Yes,8927.85
12255,18,Male,Delhi,5/11/2021,6/17/2023,Basic,1325,19,6,17.73,15,Organic,No,24976.25
12256,61,Male,Chennai,3/14/2023,1/18/2022,Basic,1240,2,2,96.68,15,Email,No,2294
12257,62,Female,Bangalore,2/28/2023,6/7/2021,Premium,467,1,3,56.36,10,Ads,Yes,420.3
12258,59,Male,Mumbai,4/12/2023,8/13/2023,Basic,667,13,2,42.26,20,Referral,Yes,8537.6
12259,64,Male,Bangalore,12/17/2021,12/2/2022,Basic,835,24,5,90,5,Organic,No,19998.25
12260,30,Male,Hyderabad,6/29/2021,7/22/2021,Basic,1262,32,0,75.65,15,Organic,No,40194.7
12261,39,Female,Mumbai,3/13/2023,3/17/2023,Standard,879,30,0,94.7,20,Referral,No,26194.2
12262,38,Female,Bangalore,4/25/2022,7/1/2022,Standard,1249,6,0,13.55,20,Referral,No,7244.2
12263,39,Female,Chennai,6/8/2023,1/7/2022,Basic,506,33,1,41.64,15,Organic,Yes,16622.1
12264,45,Female,Chennai,6/12/2021,8/2/2022,Basic,1372,23,3,41.72,10,Ads,No,31418.8
12265,26,Male,Mumbai,2/22/2023,6/22/2023,Basic,843,10,1,42.92,0,Organic,Yes,8430
12266,43,Male,Hyderabad,6/7/2023,10/21/2021,Standard,428,15,3,62.79,15,Organic,Yes,6355.8
12267,26,Female,Chennai,4/6/2021,10/9/2023,Basic,913,23,1,37.55,,Organic,No,20907.7
12268,32,Male,Chennai,2/13/2023,5/29/2022,Premium,334,1,3,56.1,5,Ads,Yes,317.3
12269,27,Female,Hyderabad,5/25/2022,6/17/2022,Basic,1118,8,1,47.29,10,Referral,No,8832.2
12270,41,Male,Bangalore,12/31/2021,12/13/2022,Premium,498,3,4,89.56,20,Referral,Yes,1394.4
12271,59,Male,Chennai,12/19/2021,3/4/2022,Basic,376,14,1,74.4,5,Referral,Yes,5245.2
12272,25,Female,Delhi,3/11/2023,2/26/2022,Standard,668,17,6,80.17,5,Ads,Yes,11322.6
12273,41,Female,Pune,3/12/2022,6/14/2021,Basic,1132,34,6,29.22,0,Ads,No,38488
